,word,score,pvalue
1479,nhắn,9.339667458432302,0.002242462138284958
2102,trung_thực,9.339667458432302,0.002242462138284958
1935,thuỷ_tinh,9.339667458432302,0.002242462138284958
1462,nhạc,9.339667458432302,0.002242462138284958
821,hình,9.20704308416738,0.002410857823100191
2134,trả_lời,9.06066098737927,0.00261167549020197
1159,lừa_đảo,9.06066098737927,0.00261167549020197
996,kêu,9.06066098737927,0.00261167549020197
2675,ảnh_hưởng,9.06066098737927,0.00261167549020197
452,cắt,9.06066098737927,0.00261167549020197
1283,mặt_hàng,9.06066098737927,0.00261167549020197
1736,rút,9.06066098737927,0.00261167549020197
8,ai_ngờ,9.06066098737927,0.00261167549020197
51,bich,9.06066098737927,0.00261167549020197
2633,đối_tác,9.06066098737927,0.00261167549020197
963,kia,9.06066098737927,0.00261167549020197
1927,thu_hồi,9.06066098737927,0.00261167549020197
423,cơ,9.06066098737927,0.00261167549020197
1925,thu,9.06066098737927,0.00261167549020197
598,friso,9.06066098737927,0.00261167549020197
835,hôm_nay,8.908009935061257,0.0028392250643650523
2211,túi,8.904633184833646,0.0028444801128750196
1364,ngày,8.8303657899741,0.0029625899725887438
1696,quần,8.70916328308895,0.0031661449520505804
2296,uy_tín,8.701789164812098,0.0031789787165940934
1960,thông_báo,8.651922347363614,0.003267164693867932
1314,mở,8.202102608960402,0.004184187226042267
1276,mặc,8.162352497068806,0.0042768859428124265
197,bụi,7.830544497105881,0.005137062242797402
2545,đêm,7.7827849301058345,0.005274642288593956
1210,mong,7.631976377515143,0.0057342432893243865
1288,mềm,7.604292406161254,0.005822951094561727
2373,về,7.598923347846249,0.005840316600844324
2048,tiếc,7.520657592371987,0.006099540967556684
2321,voucher,7.520657592371987,0.006099540967556684
2036,tin,7.520657592371987,0.006099540967556684
318,chẳng,7.520657592371987,0.006099540967556684
2203,tính,7.510451502743793,0.006134199296200295
